"subjectID" "activityLabel" "variable" "value"
"11304" 24 "WALKING_UPSTAIRS" "fBodyGyro.std.Y" -0.586177824237288
"11305" 25 "LAYING" "fBodyGyro.std.Y" -0.932293334794521
"11306" 25 "SITTING" "fBodyGyro.std.Y" -0.979828883230769
"11307" 25 "STANDING" "fBodyGyro.std.Y" -0.975960666081081
"11308" 25 "WALKING" "fBodyGyro.std.Y" -0.567201282027027
"11309" 25 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Y" -0.470641125
"11310" 25 "WALKING_UPSTAIRS" "fBodyGyro.std.Y" -0.349362687538462
"11311" 26 "LAYING" "fBodyGyro.std.Y" -0.977491843421053
"11312" 26 "SITTING" "fBodyGyro.std.Y" -0.969488188974359
"11313" 26 "STANDING" "fBodyGyro.std.Y" -0.981740873108108
"11314" 26 "WALKING" "fBodyGyro.std.Y" -0.587939604576271
"11315" 26 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Y" -0.4975063388
"11316" 26 "WALKING_UPSTAIRS" "fBodyGyro.std.Y" -0.598236639818182
"11317" 27 "LAYING" "fBodyGyro.std.Y" -0.983052318513513
"11318" 27 "SITTING" "fBodyGyro.std.Y" -0.981037690285714
"11319" 27 "STANDING" "fBodyGyro.std.Y" -0.98185775725
"11320" 27 "WALKING" "fBodyGyro.std.Y" -0.530943838421053
"11321" 27 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Y" -0.543033246590909
"11322" 27 "WALKING_UPSTAIRS" "fBodyGyro.std.Y" -0.587869474313725
"11323" 28 "LAYING" "fBodyGyro.std.Y" -0.957552988125
"11324" 28 "SITTING" "fBodyGyro.std.Y" -0.953207017222222
"11325" 28 "STANDING" "fBodyGyro.std.Y" -0.936101609113924
"11326" 28 "WALKING" "fBodyGyro.std.Y" -0.497470739444444
"11327" 28 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Y" -0.293108364565217
"11328" 28 "WALKING_UPSTAIRS" "fBodyGyro.std.Y" -0.459989315686274
"11329" 29 "LAYING" "fBodyGyro.std.Y" -0.992240785652174
"11330" 29 "SITTING" "fBodyGyro.std.Y" -0.987259808666667
"11331" 29 "STANDING" "fBodyGyro.std.Y" -0.989643721230769
"11332" 29 "WALKING" "fBodyGyro.std.Y" -0.0941359695075472
"11333" 29 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Y" -0.354872689583333
"11334" 29 "WALKING_UPSTAIRS" "fBodyGyro.std.Y" 0.234346783653061
"11335" 30 "LAYING" "fBodyGyro.std.Y" -0.965134152428571
"11336" 30 "SITTING" "fBodyGyro.std.Y" -0.973804950806452
"11337" 30 "STANDING" "fBodyGyro.std.Y" -0.939469774067797
"11338" 30 "WALKING" "fBodyGyro.std.Y" 0.0955456046230769
"11339" 30 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Y" -0.255732054951613
"11340" 30 "WALKING_UPSTAIRS" "fBodyGyro.std.Y" 0.0449545535584615
"11341" 1 "LAYING" "fBodyGyro.std.Z" -0.9165825082
"11342" 1 "SITTING" "fBodyGyro.std.Z" -0.94391784106383
"11343" 1 "STANDING" "fBodyGyro.std.Z" -0.98234533
"11344" 1 "WALKING" "fBodyGyro.std.Z" -0.436562227473684
"11345" 1 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.238443565306122
"11346" 1 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.57170784
"11347" 2 "LAYING" "fBodyGyro.std.Z" -0.963174222291667
"11348" 2 "SITTING" "fBodyGyro.std.Z" -0.963522659782609
"11349" 2 "STANDING" "fBodyGyro.std.Z" -0.969754295740741
"11350" 2 "WALKING" "fBodyGyro.std.Z" -0.559856635084746
"11351" 2 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.422987665106383
"11352" 2 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.218072471479167
"11353" 3 "LAYING" "fBodyGyro.std.Z" -0.967256854193548
"11354" 3 "SITTING" "fBodyGyro.std.Z" -0.930633150769231
"11355" 3 "STANDING" "fBodyGyro.std.Z" -0.919743846065574
"11356" 3 "WALKING" "fBodyGyro.std.Z" -0.545896388103448
"11357" 3 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.548164313265306
"11358" 3 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.561097649661017
"11359" 4 "LAYING" "fBodyGyro.std.Z" -0.965807466666667
"11360" 4 "SITTING" "fBodyGyro.std.Z" -0.9328683544
"11361" 4 "STANDING" "fBodyGyro.std.Z" -0.91665163125
"11362" 4 "WALKING" "fBodyGyro.std.Z" -0.716458475166667
"11363" 4 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.621658471333333
"11364" 4 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.424533512307692
"11365" 5 "LAYING" "fBodyGyro.std.Z" -0.963305738076923
"11366" 5 "SITTING" "fBodyGyro.std.Z" -0.947346476590909
"11367" 5 "STANDING" "fBodyGyro.std.Z" -0.91678935625
"11368" 5 "WALKING" "fBodyGyro.std.Z" -0.420367075178571
"11369" 5 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.374705187021277
"11370" 5 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.380378006808511
"11371" 6 "LAYING" "fBodyGyro.std.Z" -0.947136774385965
"11372" 6 "SITTING" "fBodyGyro.std.Z" -0.947326797818182
"11373" 6 "STANDING" "fBodyGyro.std.Z" -0.95445570245614
"11374" 6 "WALKING" "fBodyGyro.std.Z" -0.512209233508772
"11375" 6 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.275667262770833
"11376" 6 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.309998085098039
"11377" 7 "LAYING" "fBodyGyro.std.Z" -0.9588764125
"11378" 7 "SITTING" "fBodyGyro.std.Z" -0.939826018125
"11379" 7 "STANDING" "fBodyGyro.std.Z" -0.954339406415094
"11380" 7 "WALKING" "fBodyGyro.std.Z" -0.463270018245614
"11381" 7 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.495120053191489
"11382" 7 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.393062890647059
"11383" 8 "LAYING" "fBodyGyro.std.Z" -0.970671966481481
"11384" 8 "SITTING" "fBodyGyro.std.Z" -0.962632253913044
"11385" 8 "STANDING" "fBodyGyro.std.Z" -0.975976456111111
"11386" 8 "WALKING" "fBodyGyro.std.Z" -0.1429742348125
"11387" 8 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.268253406210526
"11388" 8 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" 0.263202878429268
"11389" 9 "LAYING" "fBodyGyro.std.Z" -0.965686312
"11390" 9 "SITTING" "fBodyGyro.std.Z" -0.9341874784
"11391" 9 "STANDING" "fBodyGyro.std.Z" -0.944942811777778
"11392" 9 "WALKING" "fBodyGyro.std.Z" -0.342367223269231
"11393" 9 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.356561471714286
"11394" 9 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.165554554220408
"11395" 10 "LAYING" "fBodyGyro.std.Z" -0.975298797068965
"11396" 10 "SITTING" "fBodyGyro.std.Z" -0.962418559814815
"11397" 10 "STANDING" "fBodyGyro.std.Z" -0.958901257272727
"11398" 10 "WALKING" "fBodyGyro.std.Z" -0.273292866226415
"11399" 10 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.1503916379
"11400" 10 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.403822082765957
"11401" 11 "LAYING" "fBodyGyro.std.Z" -0.963183902982456
"11402" 11 "SITTING" "fBodyGyro.std.Z" -0.956802766792453
"11403" 11 "STANDING" "fBodyGyro.std.Z" -0.98230878106383
"11404" 11 "WALKING" "fBodyGyro.std.Z" -0.498554639491525
"11405" 11 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.397220471086957
"11406" 11 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.729928728518519
"11407" 12 "LAYING" "fBodyGyro.std.Z" -0.956424382333333
"11408" 12 "SITTING" "fBodyGyro.std.Z" -0.954769877647059
"11409" 12 "STANDING" "fBodyGyro.std.Z" -0.954335764426229
"11410" 12 "WALKING" "fBodyGyro.std.Z" -0.4222565212
"11411" 12 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.448512990434783
"11412" 12 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.396095719423077
"11413" 13 "LAYING" "fBodyGyro.std.Z" -0.969797214516129
"11414" 13 "SITTING" "fBodyGyro.std.Z" -0.969451754693878
"11415" 13 "STANDING" "fBodyGyro.std.Z" -0.97553326754386
"11416" 13 "WALKING" "fBodyGyro.std.Z" -0.455333900526316
"11417" 13 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.427008254255319
"11418" 13 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.272525011818182
"11419" 14 "LAYING" "fBodyGyro.std.Z" -0.957790479803922
"11420" 14 "SITTING" "fBodyGyro.std.Z" -0.956028807962963
"11421" 14 "STANDING" "fBodyGyro.std.Z" -0.950162705166667
"11422" 14 "WALKING" "fBodyGyro.std.Z" -0.180232949016949
"11423" 14 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" 0.182794696328889
"11424" 14 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" 0.522454216314815
"11425" 15 "LAYING" "fBodyGyro.std.Z" -0.960015831111111
"11426" 15 "SITTING" "fBodyGyro.std.Z" -0.966228648305085
"11427" 15 "STANDING" "fBodyGyro.std.Z" -0.971282183584906
"11428" 15 "WALKING" "fBodyGyro.std.Z" -0.543997593703704
"11429" 15 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.3436733
"11430" 15 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.523744300833333
"11431" 16 "LAYING" "fBodyGyro.std.Z" -0.985730995857143
"11432" 16 "SITTING" "fBodyGyro.std.Z" -0.964270052318841
"11433" 16 "STANDING" "fBodyGyro.std.Z" -0.983527402051282
"11434" 16 "WALKING" "fBodyGyro.std.Z" -0.403219791372549
"11435" 16 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.521100818723404
"11436" 16 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.387309489901961
"11437" 17 "LAYING" "fBodyGyro.std.Z" -0.978357126056338
"11438" 17 "SITTING" "fBodyGyro.std.Z" -0.9809696453125
"11439" 17 "STANDING" "fBodyGyro.std.Z" -0.986725274871795
"11440" 17 "WALKING" "fBodyGyro.std.Z" -0.438768699508197
"11441" 17 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.540949520217391
"11442" 17 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.2778914704375
"11443" 18 "LAYING" "fBodyGyro.std.Z" -0.986483048153846
"11444" 18 "SITTING" "fBodyGyro.std.Z" -0.98279727631579
"11445" 18 "STANDING" "fBodyGyro.std.Z" -0.974822589589041
"11446" 18 "WALKING" "fBodyGyro.std.Z" -0.54840977125
"11447" 18 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.543996110545454
"11448" 18 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.466022431206897
"11449" 19 "LAYING" "fBodyGyro.std.Z" -0.975417523855422
"11450" 19 "SITTING" "fBodyGyro.std.Z" -0.967869249178082
"11451" 19 "STANDING" "fBodyGyro.std.Z" -0.963212791780822
"11452" 19 "WALKING" "fBodyGyro.std.Z" -0.220271190807692
"11453" 19 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.215892226769231
"11454" 19 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.207498123525
"11455" 20 "LAYING" "fBodyGyro.std.Z" -0.974995267058824
"11456" 20 "SITTING" "fBodyGyro.std.Z" -0.949176822121212
"11457" 20 "STANDING" "fBodyGyro.std.Z" -0.914872014383562
"11458" 20 "WALKING" "fBodyGyro.std.Z" -0.264957205764706
"11459" 20 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" 0.0183050845333333
"11460" 20 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" 0.095476833245098
"11461" 21 "LAYING" "fBodyGyro.std.Z" -0.983270707333333
"11462" 21 "SITTING" "fBodyGyro.std.Z" -0.979130678470588
"11463" 21 "STANDING" "fBodyGyro.std.Z" -0.963124572134831
"11464" 21 "WALKING" "fBodyGyro.std.Z" -0.385505359038462
"11465" 21 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.450772139111111
"11466" 21 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" 0.0130916351042553
"11467" 22 "LAYING" "fBodyGyro.std.Z" -0.936965638611111
"11468" 22 "SITTING" "fBodyGyro.std.Z" -0.951045695483871
"11469" 22 "STANDING" "fBodyGyro.std.Z" -0.963652778888889
"11470" 22 "WALKING" "fBodyGyro.std.Z" -0.253173876956522
"11471" 22 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.377319033611111
"11472" 22 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.222431794690476
"11473" 23 "LAYING" "fBodyGyro.std.Z" -0.98531784125
"11474" 23 "SITTING" "fBodyGyro.std.Z" -0.961914054264706
"11475" 23 "STANDING" "fBodyGyro.std.Z" -0.9642499225
"11476" 23 "WALKING" "fBodyGyro.std.Z" -0.287820868152542
"11477" 23 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.305896699222222
"11478" 23 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.0822521122215686
"11479" 24 "LAYING" "fBodyGyro.std.Z" -0.983602745694445
"11480" 24 "SITTING" "fBodyGyro.std.Z" -0.972851787647059
"11481" 24 "STANDING" "fBodyGyro.std.Z" -0.972688652173913
"11482" 24 "WALKING" "fBodyGyro.std.Z" -0.453337858448276
"11483" 24 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.573281905454545
"11484" 24 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.311996408983051
"11485" 25 "LAYING" "fBodyGyro.std.Z" -0.915467504246575
"11486" 25 "SITTING" "fBodyGyro.std.Z" -0.974172870615385
"11487" 25 "STANDING" "fBodyGyro.std.Z" -0.974982088108108
"11488" 25 "WALKING" "fBodyGyro.std.Z" -0.603544209459459
"11489" 25 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.506738306724138
"11490" 25 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.601112612153846
"11491" 26 "LAYING" "fBodyGyro.std.Z" -0.971789046710526
"11492" 26 "SITTING" "fBodyGyro.std.Z" -0.968266666923077
"11493" 26 "STANDING" "fBodyGyro.std.Z" -0.977351005
"11494" 26 "WALKING" "fBodyGyro.std.Z" -0.426232090508475
"11495" 26 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.434482187
"11496" 26 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.362052183090909
"11497" 27 "LAYING" "fBodyGyro.std.Z" -0.980096438108108
"11498" 27 "SITTING" "fBodyGyro.std.Z" -0.977595519142857
"11499" 27 "STANDING" "fBodyGyro.std.Z" -0.983105048875
"11500" 27 "WALKING" "fBodyGyro.std.Z" -0.297847512280702
"11501" 27 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.367816046590909
"11502" 27 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.183508696647059
"11503" 28 "LAYING" "fBodyGyro.std.Z" -0.966312024
"11504" 28 "SITTING" "fBodyGyro.std.Z" -0.961561036111111
"11505" 28 "STANDING" "fBodyGyro.std.Z" -0.932039083037975
"11506" 28 "WALKING" "fBodyGyro.std.Z" -0.308243390425926
"11507" 28 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.416505886304348
"11508" 28 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.22624337505098
"11509" 29 "LAYING" "fBodyGyro.std.Z" -0.976858964492754
"11510" 29 "SITTING" "fBodyGyro.std.Z" -0.972912517166667
"11511" 29 "STANDING" "fBodyGyro.std.Z" -0.984714226461538
"11512" 29 "WALKING" "fBodyGyro.std.Z" -0.494117483018868
"11513" 29 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.416165845833333
"11514" 29 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.444153056530612
"11515" 30 "LAYING" "fBodyGyro.std.Z" -0.972199238
"11516" 30 "SITTING" "fBodyGyro.std.Z" -0.95730868516129
"11517" 30 "STANDING" "fBodyGyro.std.Z" -0.935176884915254
"11518" 30 "WALKING" "fBodyGyro.std.Z" -0.237941473615385
"11519" 30 "WALKING_DOWNSTAIRS" "fBodyGyro.std.Z" -0.371541476129032
"11520" 30 "WALKING_UPSTAIRS" "fBodyGyro.std.Z" -0.253427074984615
"11521" 1 "LAYING" "fBodyGyro.meanFreq.X" -0.003546795856
"11522" 1 "SITTING" "fBodyGyro.meanFreq.X" 0.189153021260851
"11523" 1 "STANDING" "fBodyGyro.meanFreq.X" -0.120293020603774
"11524" 1 "WALKING" "fBodyGyro.meanFreq.X" 0.0147844986621053
"11525" 1 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.100453729040816
"11526" 1 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.187450247737736
"11527" 2 "LAYING" "fBodyGyro.meanFreq.X" 0.10261131938125
"11528" 2 "SITTING" "fBodyGyro.meanFreq.X" 0.130523120891304
"11529" 2 "STANDING" "fBodyGyro.meanFreq.X" -0.107416045074074
"11530" 2 "WALKING" "fBodyGyro.meanFreq.X" 0.00727967988474576
"11531" 2 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.0375298023191489
"11532" 2 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.115324433733333
"11533" 3 "LAYING" "fBodyGyro.meanFreq.X" -0.0822166454290323
"11534" 3 "SITTING" "fBodyGyro.meanFreq.X" 0.0520844490903846
"11535" 3 "STANDING" "fBodyGyro.meanFreq.X" -0.297107441654098
"11536" 3 "WALKING" "fBodyGyro.meanFreq.X" 0.0337596901293103
"11537" 3 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.159888621187755
"11538" 3 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.145536204410169
"11539" 4 "LAYING" "fBodyGyro.meanFreq.X" -0.0660921823944444
"11540" 4 "SITTING" "fBodyGyro.meanFreq.X" 0.1090926580982
"11541" 4 "STANDING" "fBodyGyro.meanFreq.X" -0.2748096406875
"11542" 4 "WALKING" "fBodyGyro.meanFreq.X" -0.12715408578
"11543" 4 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.127145376957778
"11544" 4 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.206073104096154
"11545" 5 "LAYING" "fBodyGyro.meanFreq.X" -0.0227235857115385
"11546" 5 "SITTING" "fBodyGyro.meanFreq.X" 0.125891358536364
"11547" 5 "STANDING" "fBodyGyro.meanFreq.X" -0.178598410944643
"11548" 5 "WALKING" "fBodyGyro.meanFreq.X" -0.0458601936214286
"11549" 5 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.00892286550425532
"11550" 5 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.0615803357659574
"11551" 6 "LAYING" "fBodyGyro.meanFreq.X" 0.102549066280877
"11552" 6 "SITTING" "fBodyGyro.meanFreq.X" 0.139409516872727
"11553" 6 "STANDING" "fBodyGyro.meanFreq.X" -0.114716166140877
"11554" 6 "WALKING" "fBodyGyro.meanFreq.X" 0.0912409729185965
"11555" 6 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" 0.00150446630625
"11556" 6 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.0559140146313725
"11557" 7 "LAYING" "fBodyGyro.meanFreq.X" -0.139745225083077
"11558" 7 "SITTING" "fBodyGyro.meanFreq.X" -0.071630230475
"11559" 7 "STANDING" "fBodyGyro.meanFreq.X" -0.188057605981132
"11560" 7 "WALKING" "fBodyGyro.meanFreq.X" 0.111912537380702
"11561" 7 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.219867702034043
"11562" 7 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.329345936647059
"11563" 8 "LAYING" "fBodyGyro.meanFreq.X" -0.105590903972222
"11564" 8 "SITTING" "fBodyGyro.meanFreq.X" 0.116741556823913
"11565" 8 "STANDING" "fBodyGyro.meanFreq.X" -0.154243187048148
"11566" 8 "WALKING" "fBodyGyro.meanFreq.X" -0.176032065666667
"11567" 8 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.177172958760526
"11568" 8 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.221044979219512
"11569" 9 "LAYING" "fBodyGyro.meanFreq.X" -0.23069917904112
"11570" 9 "SITTING" "fBodyGyro.meanFreq.X" -0.128144114548
"11571" 9 "STANDING" "fBodyGyro.meanFreq.X" -0.222857823644444
"11572" 9 "WALKING" "fBodyGyro.meanFreq.X" -0.200624503730769
"11573" 9 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.165224231566667
"11574" 9 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.284881768510204
"11575" 10 "LAYING" "fBodyGyro.meanFreq.X" 0.0707575751344828
"11576" 10 "SITTING" "fBodyGyro.meanFreq.X" 0.214105020574074
"11577" 10 "STANDING" "fBodyGyro.meanFreq.X" -0.281787222606818
"11578" 10 "WALKING" "fBodyGyro.meanFreq.X" -0.0933671419018868
"11579" 10 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.177215651634211
"11580" 10 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.235765046724681
"11581" 11 "LAYING" "fBodyGyro.meanFreq.X" 0.00610819990350877
"11582" 11 "SITTING" "fBodyGyro.meanFreq.X" 0.115678529336604
"11583" 11 "STANDING" "fBodyGyro.meanFreq.X" -0.129935993361702
"11584" 11 "WALKING" "fBodyGyro.meanFreq.X" -0.175946093932203
"11585" 11 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.263295935608696
"11586" 11 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.245040398462963
"11587" 12 "LAYING" "fBodyGyro.meanFreq.X" 0.010569757505
"11588" 12 "SITTING" "fBodyGyro.meanFreq.X" -0.0625086985784314
"11589" 12 "STANDING" "fBodyGyro.meanFreq.X" -0.241064349721311
"11590" 12 "WALKING" "fBodyGyro.meanFreq.X" 0.020408840122
"11591" 12 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.0548123387391304
"11592" 12 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.158314160701923
"11593" 13 "LAYING" "fBodyGyro.meanFreq.X" -0.101926540451613
"11594" 13 "SITTING" "fBodyGyro.meanFreq.X" 0.100550894587755
"11595" 13 "STANDING" "fBodyGyro.meanFreq.X" -0.25106304754386
"11596" 13 "WALKING" "fBodyGyro.meanFreq.X" -0.0229089170754386
"11597" 13 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.174691860038298
"11598" 13 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.211194498501818
"11599" 14 "LAYING" "fBodyGyro.meanFreq.X" -0.236882321219608
"11600" 14 "SITTING" "fBodyGyro.meanFreq.X" -0.107487047964444
"11601" 14 "STANDING" "fBodyGyro.meanFreq.X" -0.306015725890333
"11602" 14 "WALKING" "fBodyGyro.meanFreq.X" -0.159441618728814
"11603" 14 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.250106322244444
"11604" 14 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.389723705407407
"11605" 15 "LAYING" "fBodyGyro.meanFreq.X" -0.154987482663889
"11606" 15 "SITTING" "fBodyGyro.meanFreq.X" 0.10547568285661
"11607" 15 "STANDING" "fBodyGyro.meanFreq.X" -0.188670854654717
"11608" 15 "WALKING" "fBodyGyro.meanFreq.X" -0.149193146411111
"11609" 15 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.246346934452381
"11610" 15 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.284366648060417
"11611" 16 "LAYING" "fBodyGyro.meanFreq.X" -0.125551597817143
"11612" 16 "SITTING" "fBodyGyro.meanFreq.X" 0.138693078721014
"11613" 16 "STANDING" "fBodyGyro.meanFreq.X" -0.117570139566667
"11614" 16 "WALKING" "fBodyGyro.meanFreq.X" -0.184031594529412
"11615" 16 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.282624940382979
"11616" 16 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.380643599411765
"11617" 17 "LAYING" "fBodyGyro.meanFreq.X" 0.00656792310211268
"11618" 17 "SITTING" "fBodyGyro.meanFreq.X" 0.167684958779688
"11619" 17 "STANDING" "fBodyGyro.meanFreq.X" -0.139034612666154
"11620" 17 "WALKING" "fBodyGyro.meanFreq.X" -0.102582658990164
"11621" 17 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.279498021580435
"11622" 17 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.230933831489583
"11623" 18 "LAYING" "fBodyGyro.meanFreq.X" 0.0551564162938462
"11624" 18 "SITTING" "fBodyGyro.meanFreq.X" 0.113674949989474
"11625" 18 "STANDING" "fBodyGyro.meanFreq.X" -0.250059300982877
"11626" 18 "WALKING" "fBodyGyro.meanFreq.X" 0.0182394601107143
"11627" 18 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.300670600338182
"11628" 18 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.304205040627586
"11629" 19 "LAYING" "fBodyGyro.meanFreq.X" 0.249209411510602
"11630" 19 "SITTING" "fBodyGyro.meanFreq.X" -0.0192868116287671
"11631" 19 "STANDING" "fBodyGyro.meanFreq.X" -0.283665469939726
"11632" 19 "WALKING" "fBodyGyro.meanFreq.X" -0.0936162175923077
"11633" 19 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.147027421297436
"11634" 19 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" 0.0111728554515
"11635" 20 "LAYING" "fBodyGyro.meanFreq.X" -0.0430078509941176
"11636" 20 "SITTING" "fBodyGyro.meanFreq.X" -0.0327018882469697
"11637" 20 "STANDING" "fBodyGyro.meanFreq.X" -0.358192762694521
"11638" 20 "WALKING" "fBodyGyro.meanFreq.X" -0.0966990321215686
"11639" 20 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.221550022017778
"11640" 20 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.157268645741765
"11641" 21 "LAYING" "fBodyGyro.meanFreq.X" -0.105481413654444
"11642" 21 "SITTING" "fBodyGyro.meanFreq.X" 0.0890460544552941
"11643" 21 "STANDING" "fBodyGyro.meanFreq.X" -0.187974567774157
"11644" 21 "WALKING" "fBodyGyro.meanFreq.X" -0.01686389495
"11645" 21 "WALKING_DOWNSTAIRS" "fBodyGyro.meanFreq.X" -0.221663381608889
"11646" 21 "WALKING_UPSTAIRS" "fBodyGyro.meanFreq.X" -0.144902649710638
"11647" 22 "LAYING" "fBodyGyro.meanFreq.X" -0.116959069579167
"11648" 22 "SITTING" "fBodyGyro.meanFreq.X" -0.0392582344514516
